Hour, Min., Sec., Elapse(min.),Actual feeding rate [g/min],Total N2 flow rate [g/min],O2 flow rate [g/min],Steam flow rate [g/min],CO2 flow rate [g/min],FNC-1,FNC-2,FNC-3,TI-2,TI-3,TI-4,TI-5,PI-2,PI-3,PI-4,PI-5,CO,CO2,CH4,O2,H2
13,9,48,2.55,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.5,800,779,796,793,780,441.88,215.62,186.88,193.75,2.65,1.14,3.48,-0.14,9.86
13,9,49,2.57,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.5,800,779,796,793,780,441.88,209.38,181.25,186.25,2.62,1.14,3.61,-0.13,10.11
13,9,50,2.58,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.5,800,779,796,792,780,441.88,209.38,181.25,183.75,2.62,1.14,3.61,-0.13,10.35
13,9,51,2.6,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.5,800,779,796,792,780,440.62,205,178.12,183.75,2.62,1.11,3.69,-0.13,10.35
13,9,52,2.62,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.5,800,779,796,792,780,438.75,200.62,173.12,178.12,2.62,1.1,3.74,-0.13,10.54
13,9,53,2.63,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.4,800,779,796,792,780,438.12,196.88,170,175.62,2.61,1.1,3.74,-0.14,10.68
13,9,54,2.65,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.4,800,779,796,792,780,436.25,195.62,176.25,181.88,2.6,1.1,3.71,-0.13,10.74
13,9,55,2.67,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.4,800,779,796,792,780,435.62,200.62,186.88,194.38,2.6,1.1,3.64,-0.14,10.79
13,9,56,2.68,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.4,800,779,796,792,780,436.88,202.5,186.88,206.25,2.6,1.1,3.64,-0.13,10.76
13,9,57,2.7,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.4,799.9,779,796,792,780,438.12,206.25,199.38,206.25,2.58,1.09,3.55,-0.13,10.76
13,9,58,2.72,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.4,799.9,779,796,792,780,440.62,214.38,205.62,213.12,2.58,1.09,3.43,-0.13,10.7
13,9,59,2.73,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.4,799.9,779,796,792,780,443.75,221.88,215,221.25,2.58,1.09,3.34,-0.13,10.64
13,10,0,2.75,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.4,799.9,779,796,792,780,446.88,231.25,236.25,241.25,2.58,1.09,3.27,-0.12,10.6
13,10,1,2.77,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.4,799.9,779,796,792,780,451.88,243.75,250,255.62,2.58,1.09,3.27,-0.13,10.6
13,10,2,2.78,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.4,799.8,779,796,793,780,458.12,252.5,248.75,254.38,2.58,1.09,3.27,-0.12,10.68
13,10,3,2.8,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.5,799.8,779,796,793,780,458.12,252.5,248.75,254.38,2.6,1.09,3.35,-0.12,10.68
13,10,4,2.82,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.5,799.8,779,796,793,780,463.12,258.12,246.88,252.5,2.61,1.09,3.5,-0.13,10.82
13,10,5,2.83,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.5,799.8,779,796,793,780,466.88,260,244.38,250,2.65,1.09,3.77,-0.12,11.18
13,10,6,2.85,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.6,799.8,779,797,793,780,470,261.25,242.5,248.75,2.68,1.09,4.07,-0.13,11.62
13,10,7,2.87,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.7,799.8,779,797,793,780,473.12,261.25,240.62,246.25,2.73,1.09,4.47,-0.13,12.16
13,10,8,2.88,4.503090909,15.17857143,2.714285714,6.550677966,0,800.4,797.7,799.8,779,797,793,780,476.88,260,240,245.62,2.73,1.09,4.47,-0.13,12.8
13,10,9,2.9,4.503090909,15.17857143,2.714285714,6.550677966,0,800.5,797.8,799.8,779,797,793,780,476.88,260,240,245.62,2.76,1.09,4.87,-0.13,12.8
13,10,10,2.92,4.503090909,15.17857143,2.714285714,6.550677966,0,800.5,797.9,799.8,779,797,793,780,478.12,259.38,240.62,245.62,2.81,1.09,5.31,-0.13,13.44
13,10,11,2.93,4.503090909,15.17857143,2.714285714,6.550677966,0,800.5,798.1,799.8,779,797,793,780,480,260,244.38,249.38,2.85,1.1,5.72,-0.13,14.18
13,10,12,2.95,4.503090909,15.17857143,2.714285714,6.550677966,0,800.5,798.1,799.8,779,797,793,780,483.12,262.5,246.88,252.5,2.88,1.1,6.08,-0.13,14.8
13,10,13,2.97,4.503090909,15.17857143,2.714285714,6.550677966,0,800.5,798.2,799.8,779,797,793,780,485.62,265,251.88,257.5,2.89,1.1,6.37,-0.14,15.4
13,10,14,2.98,4.503090909,15.17857143,2.714285714,6.550677966,0,800.5,798.4,799.8,779,797,793,780,488.12,268.12,250,255.62,2.89,1.1,6.37,-0.14,15.95
13,10,15,3,4.503090909,15.17857143,2.714285714,6.550677966,0,800.5,798.4,799.8,779,797,793,780,488.12,268.12,250,255.62,2.92,1.1,6.57,-0.14,15.95
13,10,16,3.02,4.503090909,15.17857143,2.714285714,6.550677966,0,800.5,798.5,799.8,779,797,794,780,489.38,265.62,236.88,243.75,2.95,1.11,6.7,-0.14,16.34
13,10,17,3.03,4.503090909,15.17857143,2.714285714,6.550677966,0,800.6,798.7,799.8,779,797,794,780,489.38,259.38,225,233.75,2.95,1.11,6.74,-0.14,16.58
13,10,18,3.05,4.503090909,15.17857143,2.714285714,6.550677966,0,800.6,798.9,799.8,779,798,794,781,488.75,252.5,217.5,223.75,2.97,1.11,6.69,-0.14,16.71
13,10,19,3.07,4.503090909,15.17857143,2.714285714,6.550677966,0,800.6,798.9,799.8,779,798,794,781,487.5,244.38,209.38,216.25,2.97,1.11,6.69,-0.14,16.74
13,10,20,3.08,4.503090909,15.17857143,2.714285714,6.550677966,0,800.6,799.1,799.7,778,798,794,781,484.38,237.5,209.38,215.62,2.97,1.11,6.57,-0.14,16.65
13,10,21,3.1,4.503090909,15.17857143,2.714285714,6.550677966,0,800.6,799.3,799.7,778,798,794,781,484.38,237.5,209.38,215.62,2.97,1.11,6.37,-0.14,16.65
13,10,22,3.12,4.503090909,15.17857143,2.714285714,6.550677966,0,800.6,799.5,799.7,778,798,795,781,482.5,234.38,203.12,210,2.97,1.14,6.13,-0.14,16.46
13,10,23,3.13,4.503090909,15.17857143,2.714285714,6.550677966,0,800.7,799.5,799.7,778,798,795,781,479.38,230,199.38,206.88,3,1.14,5.85,-0.14,16.2
13,10,24,3.15,4.503090909,15.17857143,2.714285714,6.550677966,0,800.7,799.8,799.7,778,798,795,781,476.25,224.38,190,197.5,3.05,1.14,5.59,-0.14,15.9
13,10,25,3.17,4.503090909,15.17857143,2.714285714,6.550677966,0,800.8,800,799.7,778,798,795,781,472.5,215.62,185.62,192.5,3.05,1.14,5.59,-0.14,15.57
13,10,26,3.18,4.503090909,15.17857143,2.714285714,6.550677966,0,800.8,800.3,799.7,778,798,795,781,469.38,213.12,187.5,194.38,3.11,1.15,5.33,-0.14,15.3
13,10,27,3.2,4.503090909,15.17857143,2.714285714,6.550677966,0,800.8,800.3,799.7,778,798,796,781,469.38,213.12,187.5,194.38,3.19,1.17,5.12,-0.14,15.3
13,10,28,3.22,4.503090909,15.17857143,2.714285714,6.550677966,0,800.8,800.5,799.7,778,798,796,781,466.25,211.88,193.12,198.75,3.3,1.2,4.97,-0.14,15.06
13,10,29,3.23,4.503090909,15.17857143,2.714285714,6.550677966,0,800.9,800.8,799.7,778,798,796,781,462.5,215,203.12,208.75,3.43,1.23,4.89,-0.14,14.89
13,10,30,3.25,4.503090909,15.17857143,2.714285714,6.550677966,0,800.9,801,799.7,778,798,796,781,460.62,221.88,220.62,225.62,3.63,1.29,4.85,-0.14,14.81
13,10,31,3.27,4.503090909,15.17857143,2.714285714,6.550677966,0,801,801,799.7,778,798,796,781,462.5,230.62,230.62,235,3.63,1.29,4.85,-0.14,14.81
13,10,32,3.28,4.503090909,15.17857143,2.714285714,6.550677966,0,801,801.3,799.7,778,798,796,781,463.12,240,243.12,246.88,3.8,1.36,4.86,-0.14,14.88
13,10,33,3.3,4.503090909,15.17857143,2.714285714,6.550677966,0,801,801.5,799.7,778,798,796,781,463.12,240,243.12,246.88,3.94,1.42,4.89,-0.14,14.88
13,10,34,3.32,4.503090909,15.17857143,2.714285714,6.550677966,0,801.1,801.8,799.7,778,798,797,781,466.25,250.62,260,263.12,4.12,1.52,4.94,-0.14,14.95
13,10,35,3.33,4.503090909,15.17857143,2.714285714,6.550677966,0,801.1,801.8,799.7,778,798,797,781,470.62,263.12,272.5,275.62,4.3,1.61,5,-0.14,15.06
13,10,36,3.35,4.503090909,15.17857143,2.714285714,6.550677966,0,801.1,802,799.7,778,798,797,781,476.25,270.62,268.12,271.25,4.47,1.74,5.08,-0.15,15.21
13,10,37,3.37,4.503090909,15.17857143,2.714285714,6.550677966,0,801.2,802.2,799.7,778,798,797,781,479.38,273.75,258.12,261.88,4.47,1.74,5.08,-0.15,15.36
13,10,38,3.38,4.503090909,15.17857143,2.714285714,6.550677966,0,801.2,802.2,799.7,778,798,797,781,481.88,271.25,247.5,251.25,4.57,1.85,5.16,-0.16,15.52
13,10,39,3.4,4.503090909,15.17857143,2.714285714,6.550677966,0,801.2,802.5,799.7,778,798,797,781,481.88,271.25,247.5,251.25,4.72,1.98,5.26,-0.16,15.52
13,10,40,3.42,4.503090909,15.17857143,2.714285714,6.550677966,0,801.3,802.7,799.7,778,798,797,781,482.5,265.62,242.5,245.62,4.86,2.11,5.38,-0.15,15.71
13,10,41,3.43,4.503090909,15.17857143,2.714285714,6.550677966,0,801.3,802.9,799.7,778,798,797,781,482.5,261.25,238.12,242.5,4.97,2.25,5.51,-0.15,15.94
13,10,42,3.45,4.503090909,15.17857143,2.714285714,6.550677966,0,801.4,802.9,799.8,778,798,797,781,485,264.38,289.38,287.5,5.07,2.4,5.64,-0.15,16.15
13,10,43,3.47,4.503090909,15.17857143,2.714285714,6.550677966,0,801.4,803.2,799.8,778,798,798,782,492.5,277.5,301.25,307.5,5.07,2.4,5.64,-0.16,16.38
13,10,44,3.48,4.503090909,15.17857143,2.714285714,6.550677966,0,801.4,803.4,799.7,778,798,798,782,492.5,277.5,301.25,307.5,5.16,2.55,5.76,-0.16,16.38
13,10,45,3.5,4.503090909,15.17857143,2.714285714,6.550677966,0,801.4,803.7,799.7,777,799,799,782,498.12,284.38,276.88,284.38,5.24,2.69,5.85,-0.16,16.56
13,10,46,3.52,4.503090909,15.17857143,2.714285714,6.550677966,0,801.5,803.7,799.7,777,799,799,782,500.62,281.25,246.25,254.38,5.31,2.84,5.91,-0.16,16.75
13,10,47,3.53,4.503090909,15.17857143,2.714285714,6.550677966,0,801.5,804,799.6,777,798,799,782,500,272.5,230,236.88,5.34,2.97,5.91,-0.15,16.86
13,10,48,3.55,4.503090909,15.17857143,2.714285714,6.550677966,0,801.5,804.3,799.6,777,798,799,782,497.5,263.12,223.75,230,5.39,3.11,5.86,-0.16,16.9
13,10,49,3.57,4.503090909,15.17857143,2.714285714,6.550677966,0,801.6,804.5,799.6,777,798,799,782,495,256.25,221.25,226.88,5.39,3.11,5.86,-0.16,16.89
13,10,50,3.58,4.503090909,15.17857143,2.714285714,6.550677966,0,801.6,804.5,799.6,777,798,800,782,495,256.25,221.25,226.88,5.39,3.28,5.77,-0.16,16.89
13,10,51,3.6,4.503090909,15.17857143,2.714285714,6.550677966,0,801.6,804.8,799.5,777,798,800,782,491.88,249.38,219.38,223.75,5.37,3.42,5.63,-0.16,16.81
13,10,52,3.62,4.503090909,15.17857143,2.714285714,6.550677966,0,801.7,805.1,799.4,777,798,800,782,489.38,246.25,221.25,226.88,5.31,3.59,5.43,-0.16,16.64
13,10,53,3.63,4.503090909,15.17857143,2.714285714,6.550677966,0,801.7,805.3,799.4,777,798,800,782,487.5,242.5,217.5,223.75,5.26,3.74,5.22,-0.16,16.4
13,10,54,3.65,4.503090909,15.17857143,2.714285714,6.550677966,0,801.7,805.3,799.4,777,798,800,782,485,240,215.62,220.62,5.19,3.92,4.98,-0.15,16.09
13,10,55,3.67,4.503090909,15.17857143,2.714285714,6.550677966,0,801.7,805.6,799.4,777,798,800,782,482.5,239.38,228.75,231.88,5.18,4.01,4.98,-0.15,15.77
13,10,56,3.68,4.503090909,15.17857143,2.714285714,6.550677966,0,801.8,805.8,799.4,777,798,800,782,482.5,239.38,228.75,231.88,5.16,4.1,4.78,-0.15,15.77
13,10,57,3.7,4.503090909,15.17857143,2.714285714,6.550677966,0,801.8,806.1,799.4,777,798,801,782,483.12,244.38,246.25,250,5.14,4.29,4.6,-0.15,15.44
13,10,58,3.72,4.503090909,15.17857143,2.714285714,6.550677966,0,801.8,806.1,799.4,777,798,801,782,485,252.5,263.12,266.25,5.11,4.44,4.51,-0.15,15.15
13,10,59,3.73,4.503090909,15.17857143,2.714285714,6.550677966,0,801.8,806.2,799.4,777,798,801,782,488.75,261.88,273.75,277.5,5.14,4.62,4.49,-0.15,14.95
13,11,0,3.75,4.503090909,15.17857143,2.714285714,6.550677966,0,801.9,806.4,799.4,777,798,801,782,491.25,271.25,285,288.12,5.18,4.79,4.56,-0.15,14.85
13,11,1,3.77,4.503090909,15.17857143,2.714285714,6.550677966,0,802,806.4,799.4,777,798,801,782,496.88,280,288.12,293.12,5.22,4.93,4.73,-0.15,14.85
13,11,2,3.78,4.503090909,15.17857143,2.714285714,6.550677966,0,802,806.5,799.4,777,798,801,782,496.88,280,288.12,288.75,5.22,4.93,4.73,-0.15,14.85
13,11,3,3.8,4.503090909,15.17857143,2.714285714,6.550677966,0,802,806.7,799.4,777,798,801,782,500,286.25,283.75,288.75,5.26,5.06,4.96,-0.14,14.98
13,11,4,3.82,4.503090909,15.17857143,2.714285714,6.550677966,0,802,806.8,799.4,777,799,801,782,501.88,287.5,269.38,275.62,5.32,5.18,5.2,-0.14,15.15
13,11,5,3.83,4.503090909,15.17857143,2.714285714,6.550677966,0,802,806.8,799.4,777,799,801,782,502.5,284.38,256.88,263.12,5.39,5.29,5.43,-0.14,15.38
13,11,6,3.85,4.503090909,15.17857143,2.714285714,6.550677966,0,802,806.9,799.4,777,799,801,782,502.5,277.5,243.75,249.38,5.4,5.36,5.66,-0.14,15.59
13,11,7,3.87,4.503090909,15.17857143,2.714285714,6.550677966,0,802.1,807,799.4,777,799,801,782,501.25,268.12,231.25,236.88,5.45,5.44,5.84,-0.14,15.8
13,11,8,3.88,4.503090909,15.17857143,2.714285714,6.550677966,0,802.1,807.1,799.4,777,799,802,782,501.25,268.12,231.25,228.75,5.45,5.44,5.84,-0.14,15.8
13,11,9,3.9,4.503090909,15.17857143,2.714285714,6.550677966,0,802.1,807.1,799.4,777,799,802,783,497.5,259.38,225,228.75,5.46,5.51,5.96,-0.14,15.96
13,11,10,3.92,4.503090909,15.17857143,2.714285714,6.550677966,0,802.1,807.3,799.5,777,799,802,783,494.38,253.12,222.5,226.88,5.46,5.57,6.02,-0.14,16.11
13,11,11,3.93,4.503090909,15.17857143,2.714285714,6.550677966,0,802.2,807.4,799.5,777,799,802,783,491.88,247.5,215.62,221.25,5.46,5.66,6.02,-0.14,16.2
13,11,12,3.95,4.503090909,15.17857143,2.714285714,6.550677966,0,802.2,807.5,799.5,777,799,802,783,488.75,241.25,209.38,214.38,5.46,5.75,5.97,-0.14,16.21
13,11,13,3.97,4.503090909,15.17857143,2.714285714,6.550677966,0,802.2,807.5,799.5,778,799,802,783,484.38,234.38,201.88,206.25,5.45,5.82,5.88,-0.14,16.19
13,11,14,3.98,4.503090909,15.17857143,2.714285714,6.550677966,0,802.2,807.6,799.5,778,799,802,783,484.38,234.38,201.88,196.88,5.45,5.82,5.88,-0.14,16.08
13,11,15,4,4.503090909,15.17857143,2.714285714,6.550677966,0,802.2,807.8,799.6,778,799,802,783,480,226.88,193.12,196.88,5.41,5.93,5.73,-0.14,16.08
13,11,16,4.02,4.503090909,15.17857143,2.714285714,6.550677966,0,802.3,807.9,799.6,778,799,802,783,476.88,222.5,221.25,218.75,5.4,6.01,5.59,-0.14,15.95
13,11,17,4.03,4.503090909,15.17857143,2.714285714,6.550677966,0,802.3,807.9,799.6,777,799,802,783,476.88,230.62,239.38,243.12,5.37,6.12,5.42,-0.14,15.77
13,11,18,4.05,4.503090909,15.17857143,2.714285714,6.550677966,0,802.3,808,799.6,777,799,803,783,478.75,236.88,230,234.38,5.34,6.2,5.26,-0.14,15.57
13,11,19,4.07,4.503090909,15.17857143,2.714285714,6.550677966,0,802.3,808.1,799.6,777,799,803,783,478.75,237.5,217.5,221.88,5.32,6.28,5.12,-0.14,15.4
13,11,20,4.08,4.503090909,15.17857143,2.714285714,6.550677966,0,802.4,808.3,799.6,777,799,803,783,478.75,237.5,217.5,213.12,5.32,6.28,5.12,-0.14,15.21
13,11,21,4.1,4.503090909,15.17857143,2.714285714,6.550677966,0,802.4,808.3,799.5,777,799,803,783,476.25,235,208.75,213.12,5.32,6.38,5.01,-0.14,15.21
13,11,22,4.12,4.503090909,15.17857143,2.714285714,6.550677966,0,802.4,808.4,799.5,777,799,804,783,473.75,231.25,202.5,206.88,5.31,6.44,4.95,-0.14,15.07
13,11,23,4.13,4.503090909,15.17857143,2.714285714,6.550677966,0,802.5,808.6,799.5,777,799,804,783,470,227.5,198.75,203.12,5.32,6.49,4.95,-0.14,14.98
13,11,24,4.15,4.503090909,15.17857143,2.714285714,6.550677966,0,802.5,808.6,799.5,777,799,804,783,469.38,223.75,196.88,202.5,5.34,6.55,5.01,-0.14,14.95
13,11,25,4.17,4.503090909,15.17857143,2.714285714,6.550677966,0,802.5,808.7,799.5,777,799,804,783,465.62,221.25,200.62,205,5.37,6.57,5.16,-0.14,15.01
13,11,26,4.18,4.503090909,15.17857143,2.714285714,6.550677966,0,802.6,808.8,799.5,777,799,804,783,465.62,221.25,200.62,223.75,5.37,6.57,5.16,-0.15,15.15
13,11,27,4.2,4.503090909,15.17857143,2.714285714,6.550677966,0,802.6,809,799.5,777,799,804,783,466.25,223.75,221.25,223.75,5.41,6.61,5.39,-0.15,15.15
13,11,28,4.22,4.503090909,15.17857143,2.714285714,6.550677966,0,802.6,809,799.6,777,799,804,783,467.5,231.25,237.5,241.25,5.46,6.62,5.68,-0.16,15.4
13,11,29,4.23,4.503090909,15.17857143,2.714285714,6.550677966,0,802.6,809.1,799.6,777,799,805,783,470.62,242.5,251.88,254.38,5.49,6.61,5.99,-0.16,15.71
13,11,30,4.25,4.503090909,15.17857143,2.714285714,6.550677966,0,802.6,809.2,799.6,777,799,805,783,475.62,253.12,265.62,270,5.53,6.59,6.31,-0.16,16.09
13,11,31,4.27,4.503090909,15.17857143,2.714285714,6.550677966,0,802.7,809.3,799.6,777,799,805,783,480,262.5,264.38,268.75,5.57,6.57,6.65,-0.15,16.5
13,11,32,4.28,4.503090909,15.17857143,2.714285714,6.550677966,0,802.7,809.3,799.6,777,799,805,783,480,262.5,264.38,268.75,5.57,6.57,6.65,-0.15,16.86
13,11,33,4.3,4.503090909,15.17857143,2.714285714,6.550677966,0,802.7,809.4,799.6,777,799,805,783,484.38,268.12,264.38,268.75,5.57,6.55,6.93,-0.15,16.86
13,11,34,4.32,4.503090909,15.17857143,2.714285714,6.550677966,0,802.7,809.4,799.6,777,799,805,783,488.12,273.75,270.62,271.25,5.59,6.5,7.14,-0.15,17.17
13,11,35,4.33,4.503090909,15.17857143,2.714285714,6.550677966,0,802.7,809.5,799.6,777,799,805,783,490.62,277.5,270.62,272.5,5.57,6.46,7.28,-0.15,17.42
13,11,36,4.35,4.503090909,15.17857143,2.714285714,6.550677966,0,802.8,809.5,799.6,777,799,805,783,494.38,281.25,270.62,272.5,5.55,6.43,7.33,-0.15,17.59
13,11,37,4.37,4.503090909,15.17857143,2.714285714,6.550677966,0,802.8,809.6,799.6,777,799,805,783,495,284.38,267.5,269.38,5.52,6.38,7.31,-0.14,17.69
13,11,38,4.38,4.503090909,15.17857143,2.714285714,6.550677966,0,802.8,809.6,799.6,777,799,805,783,495,284.38,267.5,265,5.52,6.38,7.31,-0.14,17.69
13,11,39,4.4,4.503090909,15.17857143,2.714285714,6.550677966,0,802.8,809.7,799.6,777,799,805,783,497.5,283.75,260,265,5.47,6.34,7.22,-0.14,17.69
13,11,40,4.42,4.503090909,15.17857143,2.714285714,6.550677966,0,802.8,809.7,799.7,778,799,805,783,498.12,280.62,251.88,256.25,5.41,6.32,7.06,-0.14,17.61
13,11,41,4.43,4.503090909,15.17857143,2.714285714,6.550677966,0,802.8,809.7,799.7,778,799,805,784,498.12,275,244.38,249.38,5.32,6.3,6.84,-0.14,17.42
13,11,42,4.45,4.503090909,15.17857143,2.714285714,6.550677966,0,802.8,809.8,799.7,778,799,805,784,496.88,268.75,234.38,238.12,5.25,6.3,6.59,-0.14,17.19
13,11,43,4.47,4.503090909,15.17857143,2.714285714,6.550677966,0,802.9,809.8,799.7,778,799,805,784,494.38,261.25,224.38,228.12,5.16,6.3,6.28,-0.14,16.89
13,11,44,4.48,4.503090909,15.17857143,2.714285714,6.550677966,0,802.9,809.8,799.7,778,799,805,784,491.88,253.75,222.5,225,5.16,6.3,6.28,-0.14,16.58
13,11,45,4.5,4.503090909,15.17857143,2.714285714,6.550677966,0,802.9,809.9,799.7,778,799,805,784,491.88,253.75,222.5,225,5.07,6.31,5.98,-0.14,16.58
13,11,46,4.52,4.503090909,15.17857143,2.714285714,6.550677966,0,802.9,809.9,799.7,778,799,805,784,489.38,251.88,230,235,4.97,6.34,5.65,-0.14,16.19
13,11,47,4.53,4.503090909,15.17857143,2.714285714,6.550677966,0,802.9,809.9,799.7,778,799,805,784,489.38,251.88,240.62,246.88,4.88,6.38,5.3,-0.14,15.8
13,11,48,4.55,4.503090909,15.17857143,2.714285714,6.550677966,0,802.9,809.9,799.7,778,799,806,784,490.62,258.75,255.62,260.62,4.78,6.44,4.97,-0.14,15.39
13,11,49,4.57,4.503090909,15.17857143,2.714285714,6.550677966,0,802.9,810,799.7,778,799,806,784,495,265,258.75,265,4.71,6.49,4.67,-0.14,14.98
13,11,50,4.58,4.503090909,15.17857143,2.714285714,6.550677966,0,802.9,809.9,799.7,778,799,806,784,497.5,271.88,271.88,278.12,4.71,6.49,4.67,-0.14,14.51
13,11,51,4.6,4.503090909,15.17857143,2.714285714,6.550677966,0,802.9,809.9,799.7,778,799,806,784,497.5,271.88,271.88,278.12,4.64,6.55,4.37,-0.14,14.51
13,11,52,4.62,4.503090909,15.17857143,2.714285714,6.550677966,0,802.9,809.9,799.7,778,799,806,784,501.25,278.75,268.75,278.75,4.57,6.61,4.12,-0.14,14.14
13,11,53,4.63,4.503090909,15.17857143,2.714285714,6.550677966,0,803,809.9,799.7,778,799,806,784,502.5,280,251.88,261.88,4.56,6.65,3.93,-0.14,13.8
13,11,54,4.65,4.503090909,15.17857143,2.714285714,6.550677966,0,803,810,799.7,778,799,806,784,501.25,272.5,233.12,242.5,4.55,6.7,3.82,-0.14,13.49
13,11,55,4.67,4.503090909,15.17857143,2.714285714,6.550677966,0,803,810,799.7,778,799,806,784,498.75,261.25,215,223.75,4.55,6.7,3.82,-0.14,13.29
13,11,56,4.68,4.503090909,15.17857143,2.714285714,6.550677966,0,803,810,799.8,778,799,806,784,495.62,251.88,211.25,218.75,4.56,6.75,3.78,-0.14,13.16
13,11,57,4.7,4.503090909,15.17857143,2.714285714,6.550677966,0,803,810,799.8,778,799,806,784,495.62,251.88,211.25,218.75,4.62,6.76,3.82,-0.14,13.16
13,11,58,4.72,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810,799.8,778,799,806,784,491.88,244.38,211.88,218.75,4.68,6.78,3.92,-0.14,13.16
13,11,59,4.73,4.503090909,15.17857143,2.714285714,6.550677966,0,803,810,799.8,778,799,806,784,489.38,243.75,230.62,235,4.72,6.8,4.09,-0.14,13.23
13,12,0,4.75,4.503090909,15.17857143,2.714285714,6.550677966,0,803,810,799.8,778,799,806,784,490.62,250,252.5,258.75,4.8,6.78,4.27,-0.14,13.35
13,12,1,4.77,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810,799.8,778,799,807,784,491.88,260,271.25,276.25,4.8,6.78,4.27,-0.14,13.55
13,12,2,4.78,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810.1,799.8,778,799,807,784,496.88,274.38,286.25,293.12,4.88,6.76,4.49,-0.14,13.79
13,12,3,4.8,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810.1,799.8,778,799,807,784,496.88,274.38,286.25,293.12,4.95,6.75,4.71,-0.14,13.79
13,12,4,4.82,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810.1,799.8,778,799,807,784,501.25,284.38,286.88,293.75,5.03,6.71,4.95,-0.14,14.05
13,12,5,4.83,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810.1,799.8,778,799,807,784,505,291.25,288.12,296.25,5.1,6.69,5.16,-0.14,14.32
13,12,6,4.85,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810.1,799.8,778,799,807,784,510,297.5,296.25,302.5,5.16,6.65,5.36,-0.14,14.61
13,12,7,4.87,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810.1,799.9,778,799,807,784,513.75,304.38,303.12,309.38,5.16,6.65,5.36,-0.14,14.91
13,12,8,4.88,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810.1,799.8,778,799,807,784,513.75,309.38,300.62,308.75,5.19,6.61,5.54,-0.14,15.15
13,12,9,4.9,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810.1,799.9,778,799,807,784,518.12,309.38,300.62,308.75,5.24,6.56,5.68,-0.14,15.15
13,12,10,4.92,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810.1,799.9,778,799,807,784,522.5,315,306.88,313.75,5.24,6.51,5.77,-0.14,15.34
13,12,11,4.93,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810.1,799.9,778,799,807,784,526.25,319.38,310.62,316.88,5.25,6.46,5.81,-0.14,15.5
13,12,12,4.95,4.503090909,15.17857143,2.714285714,6.550677966,0,803.1,810.1,799.9,778,799,807,784,530,322.5,300,310,5.25,6.44,5.83,-0.14,15.57
13,12,13,4.97,4.503090909,15.17857143,2.714285714,6.550677966,0,803.2,810.1,799.9,778,799,807,784,531.88,316.25,267.5,278.12,5.25,6.44,5.83,-0.14,15.62
13,12,14,4.98,4.503090909,15.17857143,2.714285714,6.550677966,0,803.2,810.1,799.9,778,799,807,784,531.88,316.25,267.5,278.12,5.25,6.39,5.83,-0.14,15.62
13,12,15,5,4.503090909,15.17857143,2.714285714,6.550677966,0,803.2,810.1,799.9,778,799,807,784,529.38,301.25,231.88,242.5,5.24,6.36,5.83,-0.14,15.65
13,12,16,5.02,4.503090909,15.17857143,2.714285714,6.550677966,0,803.2,810.2,799.9,778,799,807,784,523.12,281.25,211.25,218.12,5.24,6.32,5.85,-0.14,15.68
13,12,17,5.03,4.503090909,15.17857143,2.714285714,6.550677966,0,803.2,810.2,799.9,778,799,807,784,516.25,263.12,209.38,215.62,5.24,6.31,5.87,-0.14,15.7
13,12,18,5.05,4.503090909,15.17857143,2.714285714,6.550677966,0,803.2,810.2,799.9,778,799,807,784,510,253.12,214.38,220.62,5.24,6.28,5.89,-0.14,15.75
