 Elapse(min.),Actual feeding rate [g/min],Total N2 flow rate [g/min],O2 flow rate [g/min],Steam flow rate [g/min],CO2 flow rate [g/min],FNC-1,FNC-2,FNC-3,TI-2,TI-3,TI-4,TI-5,PI-2,PI-3,PI-4,PI-5,CO,CO2,CH4,H2
152.5,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,355.62,126.88,114.38,118.12,-0.01,-0.01,0.0,0.05
152.52,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.2,771,790,793,780,356.25,127.5,113.75,118.75,-0.01,0.0,0.0,0.05
152.53,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,356.25,126.88,113.75,118.12,-0.01,0.0,0.0,0.04
152.55,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,356.25,126.88,113.75,117.5,-0.01,0.0,0.0,0.05
152.57,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,356.25,126.88,112.5,117.5,-0.01,0.0,0.0,0.05
152.58,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,356.88,123.75,108.75,116.88,-0.01,0.0,0.0,0.05
152.6,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,356.25,121.88,110.62,115.0,-0.01,0.0,0.0,0.05
152.62,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,356.25,123.75,111.88,116.88,-0.01,0.01,0.0,0.05
152.63,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,356.25,125.0,113.75,118.12,-0.01,-0.01,0.0,0.05
152.65,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,356.25,125.0,113.75,118.75,-0.01,-0.01,0.0,0.05
152.67,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,356.25,127.5,113.75,118.75,-0.01,0.0,0.0,0.05
152.68,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,356.88,128.12,113.75,118.75,-0.01,0.0,0.0,0.04
152.7,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,356.25,126.25,110.62,116.88,-0.01,0.0,0.0,0.05
152.72,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,356.25,123.12,108.12,112.5,-0.01,0.0,0.0,0.05
152.73,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,355.62,123.12,110.62,115.0,-0.01,0.0,0.0,0.05
152.75,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,355.62,124.38,111.25,117.5,-0.01,0.0,0.0,0.05
152.77,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,355.62,124.38,112.5,117.5,-0.01,0.0,0.0,0.05
152.78,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,355.62,126.25,113.75,118.75,-0.01,0.01,0.0,0.05
152.8,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,354.38,126.25,111.25,117.5,-0.01,0.0,0.0,0.05
152.82,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,354.38,124.38,111.25,116.88,-0.01,0.0,0.0,0.04
152.83,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,354.38,126.25,112.5,118.12,-0.01,0.0,0.0,0.04
152.85,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,354.38,126.25,112.5,115.62,-0.01,0.0,0.0,0.04
152.87,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,354.38,124.38,110.62,115.62,-0.01,0.0,0.0,0.04
152.88,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,354.38,125.0,111.25,115.62,-0.03,0.0,0.0,0.05
152.9,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,354.38,125.0,110.62,115.62,-0.01,-0.01,0.0,0.04
152.92,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,354.38,123.12,108.75,115.0,-0.01,0.0,0.0,0.05
152.93,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,353.75,126.25,112.5,118.12,-0.01,0.0,0.0,0.04
152.95,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,353.75,126.25,112.5,120.62,-0.01,0.0,0.0,0.04
152.97,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,354.38,128.12,115.0,120.62,-0.01,0.01,0.0,0.04
152.98,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,354.38,127.5,113.75,118.12,-0.01,0.0,0.0,0.04
153.0,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.1,800.4,800.1,771,790,793,780,355.62,124.38,109.38,114.38,-0.01,0.0,0.0,0.05
153.02,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,354.38,123.75,110.62,114.38,-0.01,0.0,0.0,0.05
153.03,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,354.38,125.0,112.5,116.88,-0.01,0.0,0.0,0.05
153.05,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,354.38,125.0,112.5,120.0,-0.01,0.0,0.0,0.05
153.07,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,355.62,127.5,114.38,120.0,-0.01,0.0,0.0,0.05
153.08,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,356.25,126.88,111.25,116.88,-0.01,0.0,0.0,0.05
153.1,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,356.25,126.25,111.88,117.5,-0.01,0.0,0.0,0.05
153.12,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,356.25,126.25,111.88,116.88,-0.01,0.0,0.0,0.04
153.13,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,356.25,126.25,111.25,116.88,-0.01,0.0,0.0,0.05
153.15,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,356.25,126.25,111.25,116.88,-0.01,0.0,0.0,0.04
153.17,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,354.38,125.0,111.25,116.88,-0.01,0.0,0.0,0.04
153.18,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,354.38,125.0,111.25,116.88,-0.01,0.0,0.0,0.05
153.2,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,354.38,126.25,111.88,116.88,-0.01,0.0,0.0,0.05
153.22,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,354.38,128.12,113.75,118.12,-0.01,0.0,0.0,0.04
153.23,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,355.62,129.38,112.5,118.75,-0.01,0.0,0.0,0.05
153.25,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,355.62,129.38,112.5,113.75,-0.01,0.0,0.0,0.05
153.27,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,355.62,124.38,108.12,113.75,-0.01,0.0,0.0,0.05
153.28,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.0,771,790,793,780,354.38,123.75,111.25,115.62,-0.01,0.0,0.0,0.04
153.3,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.0,771,790,793,780,353.75,123.75,110.62,115.62,-0.01,0.0,0.0,0.05
153.32,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,353.12,123.12,109.38,115.0,-0.01,-0.01,0.0,0.05
153.33,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,353.12,123.12,111.88,117.5,-0.01,0.0,0.0,0.05
153.35,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.0,771,790,793,780,353.12,123.12,111.88,117.5,-0.01,0.0,0.0,0.05
153.37,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,353.75,124.38,111.25,117.5,-0.01,-0.01,0.0,0.05
153.38,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,353.75,125.0,111.25,116.88,-0.01,0.0,0.0,0.04
153.4,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.0,771,790,793,780,353.75,125.0,111.88,118.12,-0.01,0.0,0.0,0.05
153.42,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.0,771,790,793,780,353.75,124.38,111.88,116.88,-0.01,0.0,0.0,0.05
153.43,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,355.62,124.38,111.25,117.5,-0.01,0.0,0.0,0.05
153.45,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.1,771,790,793,780,355.62,124.38,111.25,116.88,-0.01,0.0,0.0,0.05
153.47,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.1,771,790,793,780,356.25,124.38,109.38,116.88,-0.01,0.0,0.0,0.05
153.48,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,356.25,123.75,110.62,116.88,-0.01,0.0,0.0,0.05
153.5,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.1,771,790,793,780,356.25,126.25,111.25,117.5,-0.01,0.0,0.0,0.05
153.52,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.1,771,791,793,780,356.25,125.0,108.75,115.0,-0.01,0.0,0.0,0.04
153.53,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,791,793,780,356.25,123.75,108.75,115.0,-0.01,0.0,0.0,0.05
153.55,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.4,800.1,771,790,793,780,356.25,123.75,108.75,113.75,-0.01,0.0,0.0,0.05
153.57,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.1,771,790,793,780,356.25,121.88,108.75,113.75,-0.01,0.0,0.0,0.05
153.58,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.1,771,790,793,780,356.25,123.75,111.25,116.88,-0.01,0.0,0.0,0.05
153.6,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.1,771,790,793,780,356.25,126.88,111.25,117.5,-0.01,0.0,0.0,0.05
153.62,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.1,771,790,793,780,356.25,126.88,108.75,115.62,-0.01,0.01,0.0,0.05
153.63,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.1,771,790,793,780,356.25,126.25,109.38,115.0,-0.01,0.0,0.0,0.05
153.65,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.1,771,790,793,780,356.25,126.25,109.38,117.5,-0.01,0.0,0.0,0.05
153.67,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.1,771,790,793,780,356.88,128.12,111.88,117.5,-0.01,0.0,0.0,0.05
153.68,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.1,771,790,793,780,356.88,129.38,110.62,115.0,-0.01,0.0,0.0,0.05
153.7,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,127.5,109.38,115.0,-0.01,0.0,0.0,0.05
153.72,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,126.25,108.75,114.38,-0.01,0.0,0.0,0.05
153.73,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,126.88,111.25,116.88,-0.01,0.0,0.0,0.05
153.75,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,126.88,111.25,115.62,-0.01,0.0,0.0,0.05
153.77,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,126.88,110.62,115.62,-0.01,0.01,0.0,0.05
153.78,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,126.25,109.38,114.38,-0.01,0.01,0.0,0.05
153.8,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,126.25,109.38,115.0,-0.01,0.0,0.0,0.05
153.82,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,127.5,111.88,116.88,-0.01,0.0,0.0,0.05
153.83,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,128.12,111.25,116.88,-0.01,0.0,0.0,0.05
153.85,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,128.12,111.25,116.88,-0.01,0.0,0.0,0.05
153.87,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,125.0,107.5,112.5,-0.01,0.0,0.0,0.05
153.88,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,123.75,108.75,113.75,-0.01,0.0,0.0,0.05
153.9,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,125.0,109.38,114.38,-0.01,0.0,0.0,0.05
153.92,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.25,126.25,110.62,118.12,-0.01,0.0,0.0,0.05
153.93,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,126.88,110.62,116.88,-0.01,0.0,0.0,0.05
153.95,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,127.5,111.88,116.88,-0.01,0.0,0.0,0.05
153.97,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,128.12,111.25,117.5,-0.01,0.0,0.0,0.05
153.98,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,126.88,109.38,115.62,-0.01,0.0,0.0,0.05
154.0,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,126.25,107.5,113.75,-0.01,0.0,0.0,0.05
154.02,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.25,123.75,106.25,112.5,-0.01,0.0,0.0,0.05
154.03,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.25,123.12,107.5,113.75,-0.01,0.0,0.0,0.05
154.05,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.25,123.12,107.5,113.75,-0.01,0.0,0.0,0.05
154.07,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,126.25,110.62,115.62,-0.01,0.0,0.0,0.05
154.08,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,126.25,110.62,115.0,-0.01,0.01,0.0,0.05
154.1,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,126.88,109.38,115.62,-0.01,0.0,0.0,0.05
154.12,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,126.25,109.38,114.38,-0.01,0.0,0.0,0.05
154.13,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,127.5,109.38,115.0,-0.01,0.0,0.0,0.05
154.15,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.88,127.5,109.38,115.0,-0.01,0.0,0.0,0.05
154.17,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,356.25,126.25,108.12,113.75,-0.01,0.0,0.0,0.05
154.18,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,126.25,108.12,112.5,-0.01,0.0,0.0,0.05
154.2,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,126.88,111.88,115.0,-0.01,0.0,0.0,0.05
154.22,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,128.12,114.38,116.88,-0.01,0.0,0.0,0.05
154.23,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,128.12,112.5,115.62,-0.01,0.0,0.0,0.05
154.25,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,128.12,112.5,115.62,-0.01,0.0,0.0,0.05
154.27,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,126.88,110.62,113.75,-0.01,0.0,0.0,0.05
154.28,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,127.5,112.5,116.88,-0.01,0.0,0.0,0.05
154.3,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,358.75,128.12,113.75,117.5,-0.01,0.0,0.0,0.05
154.32,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,358.75,128.12,111.88,117.5,-0.01,0.0,0.0,0.05
154.33,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,358.75,128.12,111.88,116.88,-0.01,0.0,0.0,0.05
154.35,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,358.75,127.5,112.5,116.88,-0.01,0.0,0.0,0.05
154.37,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,358.75,128.12,111.25,116.88,-0.01,0.0,0.0,0.05
154.38,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,358.75,125.0,108.75,112.5,-0.01,0.01,0.0,0.05
154.4,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.2,800.0,771,790,793,780,357.5,125.0,111.25,115.0,-0.01,0.0,0.0,0.05
154.42,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,127.5,113.75,118.75,-0.01,0.01,0.0,0.04
154.43,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,127.5,113.75,118.12,-0.01,0.01,0.0,0.04
154.45,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,127.5,113.75,118.12,-0.01,0.01,0.0,0.04
154.47,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.3,800.0,771,790,793,780,357.5,126.88,111.88,116.88,-0.01,0.0,0.0,0.05
154.48,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.2,800.0,771,790,793,780,358.75,126.88,111.88,116.88,-0.01,0.0,0.0,0.05
154.5,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.2,800.0,771,790,793,780,358.75,126.25,111.88,117.5,-0.03,0.0,0.0,0.05
154.52,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.2,800.0,771,790,793,780,358.75,127.5,115.0,118.75,-0.01,0.0,0.0,0.04
154.53,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.2,800.0,771,790,793,780,358.75,127.5,115.0,117.5,-0.01,0.0,0.0,0.05
154.55,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.2,800.0,771,790,793,780,359.38,127.5,111.88,117.5,-0.01,0.0,0.0,0.05
154.57,4.588666666666669,15.178571428571429,2.7142857142857144,6.592968749999997,0,800.0,800.2,800.0,771,790,793,780,359.38,128.12,112.5,117.5,-0.03,0.0,0.0,0.05
